Client_ID,churn_probability,expected_value_remaining,priority_score,risk_tier,value_tier,segment,recommended_action
8495-LJDFO,0.13994375,871.6,121.97497137784958,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0839-JTCUD,0.012455553,539.4000000000001,6.718525189161301,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5494-WOZRZ,0.0005116835,82.0,0.041958048939704895,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1302-UHBDD,0.40133116,2158.8,866.3937006354332,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
2234-EOFPT,0.017355323,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8619-IJNDK,0.005554577,64.05,0.3557706485269591,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8378-LKJAF,0.02246838,2427.6000000000004,54.54424081742764,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
1153-GNOLC,0.16251779,938.4000000000001,152.50669040679932,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3298-QEICA,0.13607186,830.4000000000001,112.99407320022584,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0788-DXBFY,0.005772688,273.7,1.5799846947658807,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3597-YASZG,0.12832764,208.9,26.80764355957508,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3496-LFSZU,0.54948753,1692.0,929.732902765274,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
5242-UOWHD,0.019525724,488.40000000000003,9.536363372951747,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6479-SZPLM,0.022535665,466.79999999999995,10.519648403674363,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8097-VBQTZ,0.004534926,1258.2,5.705843641329557,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
4500-HKANN,0.047194865,1432.8000000000002,67.620802000165,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
9917-KWRBE,0.12142173,1880.3999999999999,228.32142486870288,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
3420-ZDBMA,0.4624822,1714.8000000000002,793.0645005226136,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
2212-LYASK,0.05942405,1100.4,65.3902247875929,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1393-IMKZG,0.8800119,2300.3999999999996,2024.379411935806,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
8069-RHUXK,0.03283809,178.5,5.861599288880825,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3398-GCPMU,0.012810361,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2908-WGAXL,0.0077674976,399.2,3.1007850266993047,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3378-AJRAO,0.042683426,596.4000000000001,25.456395439803604,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1013-QCWAM,0.64133865,604.8,387.8816133499145,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
6050-FFXES,0.09154492,316.04999999999995,28.9327715601772,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0362-RAOQO,0.005523389,471.59999999999997,2.6048303492367264,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9554-DFKIC,0.07616691,1306.8000000000002,99.53492179512979,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
5527-ACHSO,0.8479917,1692.0,1434.8019647598267,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
0829-DDVLK,0.290581,482.40000000000003,140.17626857757568,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1399-UBQIU,0.27463514,1664.3999999999999,457.10272057056426,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
1813-JLKWR,0.017854674,158.4,2.8281803280115128,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0336-PIKEI,0.030269751,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7322-OCWHC,0.042539805,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9537-VHDTA,0.63236207,1228.8000000000002,777.0465087890626,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
4957-TIALW,0.067747064,1574.3999999999999,106.66097745895385,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
2054-PJOCK,0.04072512,966.5999999999999,39.36490042358636,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9150-HEPMB,0.07380399,843.2,62.23152527809143,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9030-QGZNL,0.029228082,500.40000000000003,14.625732196122408,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3126-WQMGH,0.048227865,1199.45,57.84691297281534,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
7176-WRTNX,0.13224538,229.9,30.403212104737758,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5732-IKGQH,0.10201355,2089.0,213.10630740970373,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
9239-GZHZE,0.019005943,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7205-BAIAD,0.016961941,494.40000000000003,8.385983875393869,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0093-EXYQL,0.4926823,2197.2,1082.5215670466423,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
8064-RAVOH,0.85036236,1196.4,1017.3735280752182,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
0219-QAERP,0.18683104,475.20000000000005,88.78211123943329,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9168-INPSZ,0.091219805,2499.6000000000004,228.01302503049376,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
0015-UOCOJ,0.13565437,1156.8000000000002,156.92498095035555,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5334-AFQJB,0.011605236,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2754-SDJRD,0.34010255,2403.6000000000004,817.4704972743989,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
8963-JLGJT,0.8298288,1341.6,1113.2983164310454,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
1465-LNTLJ,0.6882355,1545.6000000000001,1063.7368217468263,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
2135-DQWAQ,0.34129518,2047.1999999999998,698.6994980335235,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
4056-QHXHZ,0.38680068,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7401-JIXNM,0.0118646035,1643.3999999999999,19.498289387114344,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
9339-FIIJL,0.017755989,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
4706-DGAHW,0.8623676,1084.8000000000002,935.4963403701784,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
6670-MFRPK,0.0430867,237.60000000000002,10.237399953603745,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6177-PEVRA,0.03079718,1332.0,41.02184347808361,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
4813-HQMGZ,0.9746719,2166.0,2111.139335989952,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
7579-KKLOE,0.008834276,91.25,0.8061277167871594,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8402-EIVQS,0.07723614,504.5,38.965631764382124,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
4947-DSMXK,0.74816203,2344.8,1754.2903306961061,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
7245-NIIWQ,0.76564384,1676.3999999999999,1283.5253251075744,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
0002-ORFBO,0.017327094,1574.3999999999999,27.27977750301361,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
3324-OIRTO,0.027225511,104.65,2.8491497416980565,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5414-OFQCB,0.04311638,1356.75,58.49814792629331,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
4967-WPNCF,0.016443055,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8552-OBVRU,0.16906163,2508.0,424.00657045841217,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
8499-BRXTD,0.0033712843,482.40000000000003,1.6263075672090055,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9154-QDGTH,0.09528873,2503.2,238.5267518341541,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
8197-BFWVU,0.020875257,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2577-GVSIL,0.041755952,1762.8000000000002,73.60739208161831,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
9367-OIUXP,0.29826847,496.79999999999995,148.1797744989395,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6770-UAYGJ,0.019757606,580.75,11.47422973625362,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6463-HHXJR,0.43307552,100.5,43.52408950030804,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7928-VJYAB,0.22528912,2174.3999999999996,489.8686652898788,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
1187-WILMM,0.021541644,804.6,17.332406672090293,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9776-OJUZI,0.05601398,668.15,37.42574008069932,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1306-RPWXZ,0.017933486,470.34999999999997,8.43501515397802,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3097-PYWXL,0.16766712,478.79999999999995,80.27901738882063,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2266-SJNAT,0.0050790035,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0869-PAPRP,0.48570022,2056.8,998.9882122278215,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
4238-JSSWH,0.28267124,2449.2,692.3184082388877,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
2972-YDYUW,0.29038075,1420.5,412.4858498722315,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
1104-FEJAM,0.076225735,1545.6000000000001,117.81449639797212,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
2809-ILCYT,0.12732573,643.2,81.89590859413147,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5499-ECUTN,0.03748255,1585.1999999999998,59.41733589023351,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
4981-FLTMF,0.43993545,978.0,430.25686597824097,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9121-PHQSR,0.55688816,2041.1999999999998,1136.720118498802,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
3113-IWHLC,0.45607662,1339.1999999999998,610.7778121948242,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
4277-BWBML,0.003168174,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0234-TEVTT,0.02411802,1080.0,26.047460809350014,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
4304-TSPVK,0.021490516,459.6,9.877041218429804,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1552-AAGRX,0.42839995,2553.6000000000004,1093.9621129989625,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
2637-FKFSY,0.08320708,1106.4,92.06031140685083,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9796-MVYXX,0.11414061,952.8000000000001,108.75317074656488,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7874-ECPQJ,0.31633094,481.20000000000005,152.21844810247424,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0020-INWCK,0.39636594,95.75,37.9520388096571,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7089-RKVSZ,0.07138393,585.5999999999999,41.802429842948904,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2683-JXWQQ,0.13716853,369.6,50.697487449646,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9548-ZMVTX,0.0020561109,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8739-XNIKG,0.9545571,2016.0,1924.387155532837,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
9755-JHNMN,0.0055862893,1550.2,8.659865727182478,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
3981-QSVQI,0.12665011,472.79999999999995,59.8801719546318,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2789-HQBOU,0.62070996,1928.3999999999999,1196.9770785570145,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
9424-CMPOG,0.27251202,470.40000000000003,128.18965358734133,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5067-WJEUN,0.012684081,271.0,3.437385883182287,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3450-WXOAT,0.1946381,1084.8000000000002,211.1434144020081,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9251-WNSOD,0.091045335,375.5,34.187523268163204,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6974-DAFLI,0.013784638,334.9,4.6164751572534435,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2616-UUTFK,0.28852925,1746.0,503.7720653414726,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
7064-JHXCE,0.012023965,200.5,2.410804961808026,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7989-AWGEH,0.18830192,901.6,169.7730118751526,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
4373-VVHQL,0.89883375,1074.0,965.3474493026733,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
4559-UWIHT,0.40565047,1983.6000000000001,804.6482657074929,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
7268-IGMFD,0.2985331,2253.6000000000004,672.7742207765581,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
6650-BWFRT,0.030661372,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9570-KYEUA,0.102577284,794.0,81.446363478899,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6993-YGFJV,0.029290352,337.65,9.889887358434498,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2712-SYWAY,0.53271943,616.8,328.5813464641571,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0730-BGQGF,0.070857614,90.3,6.398442569375038,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5498-IBWPI,0.24554859,296.4,72.78060237765311,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9101-NTIXF,0.17216498,465.59999999999997,80.1600131034851,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0013-SMEOE,0.021382807,109.7,2.3456939084455373,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9314-QDMDW,0.008841665,1470.0,12.997248228639364,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
9308-ANMVE,0.18018511,1327.1999999999998,239.1416771650314,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
3413-DHLPB,0.7700989,1245.0,958.7731611728668,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
7649-PHJVR,0.11397672,468.0,53.34110355377197,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6114-TCFID,0.040828094,948.0,38.705033004283905,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3787-TRIAL,0.06663793,625.2,41.66203587055207,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2573-GYRUU,0.26300094,2185.2,574.7096438527107,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
5156-UMKOW,0.5010762,711.5999999999999,356.56583919525144,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1247-QBVSH,0.21051863,1204.8000000000002,253.6328434467316,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
6734-GMPVK,0.9311364,2527.2,2353.16798415184,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
9822-OAOVB,0.9225337,1330.8000000000002,1227.7078358888627,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
6161-ERDGD,0.053641103,85.45,4.583632269129157,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1226-JZNKR,0.042627648,475.20000000000005,20.25665810108185,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7318-EIVKO,0.60250425,1422.0,856.7610483169556,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
3771-PZOBW,0.6419692,2176.8,1397.438563156128,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
8231-BSWXX,0.2644253,79.05,20.902820558845995,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6486-LHTMA,0.085777484,2176.8,186.72042691111565,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
4083-BFNYK,0.11435716,2280.0,260.734321475029,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
7389-KBFIT,0.6147255,726.0,446.290691614151,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
7176-WIONM,0.5930762,1196.4,709.5564004898072,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
5141-ZUVBH,0.5336416,2232.0,1191.087999343872,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
1089-HDMKP,0.037423465,1309.1999999999998,48.99480090290307,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
7623-HKYRK,0.14141716,472.79999999999995,66.86203354597092,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0310-SUCIN,0.0026007735,84.8,0.22054559029638768,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5197-PYEPU,0.24458395,2266.8,554.4228966057301,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
6619-RPLQZ,0.002442031,500.40000000000003,1.2219922796823086,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3275-RHRNE,0.07061669,1440.0,101.68803691864014,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
3503-TYDAY,0.045441974,1930.8000000000002,87.73936331123114,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
6901-GOGZG,0.014881381,1019.4000000000001,15.170079621858896,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7021-XSNYE,0.037479453,1191.6,44.66051594316959,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9621-OUPYD,0.017205857,484.79999999999995,8.341399347782135,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8982-NHAVY,0.25261962,2412.0,609.3185334205627,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
4307-KWMXE,0.037122514,858.0,31.851117096841335,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0141-YEAYS,0.33152243,2074.8,687.8427480340005,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
2450-ZKEED,0.45175633,1291.1999999999998,583.3077711582183,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
3694-DELSO,0.2467672,925.1999999999999,228.30900703668593,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3893-JRNFS,0.06979841,159.6,11.139826226234435,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9603-OAIHC,0.8771184,1681.1999999999998,1474.6114686727522,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
1133-KXCGE,0.010104943,482.40000000000003,4.874624535441399,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0142-GVYSN,0.2489489,487.20000000000005,121.28790500164033,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1049-FYSYG,0.35348105,855.5999999999999,302.43839006423946,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8406-LNMHF,0.08459078,1078.3500000000001,91.21846519187093,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1821-BUCWY,0.120027915,1335.6,160.30928279757498,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
0023-UYUPN,0.07100164,554.4,39.36331002116203,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8314-DPQHL,0.086672015,1219.1999999999998,105.6705212831497,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
1465-WCZVT,0.17684685,471.59999999999997,83.40097301602363,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9481-SFCQY,0.23033528,1435.1999999999998,330.5771942853927,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
6360-SVNWV,0.35764384,1765.1999999999998,631.3129111289977,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
0567-GGCAC,0.8050194,1473.6,1186.2765563964842,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
8884-MRNSU,0.14265057,477.59999999999997,68.129914355278,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2171-UDMFD,0.023404581,466.79999999999995,10.925258631259203,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9050-IKDZA,0.7361995,1956.0,1440.0062184333801,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
9802-CAQUT,0.022107063,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0187-WZNAB,0.42683128,1785.6000000000001,762.1499250411988,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
1475-VWVDO,0.82684743,1797.6000000000001,1486.3409474372866,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
1357-MVDOZ,0.7449805,1431.6,1066.514103913307,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
7602-MVRMB,0.04705093,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1197-BVMVG,0.41389835,1786.8000000000002,739.55356965065,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
5406-KGRMX,0.061075076,24.55,1.4993931271135807,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5968-HYJRZ,0.13201158,589.2,77.78122145533563,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5198-EFNBM,0.09517822,1359.75,129.41858015209436,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
7516-GMHUV,0.3005043,2311.1,694.495480838418,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
7140-ADSMJ,0.16211581,490.79999999999995,79.56644067764282,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2230-XTUWL,0.0013717832,469.20000000000005,0.6436406794935465,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7706-YLMQA,0.0046910327,39.4,0.18482668809592723,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2585-KTFRE,0.5887091,1690.8000000000002,995.3893733024598,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
7994-UYIVZ,0.61869717,2055.6000000000004,1271.793895339966,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
7717-BICXI,0.15047276,246.60000000000002,37.106582665443426,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6559-RAKOZ,0.83284384,2252.85,1876.2722452193498,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
4716-MRVEN,0.0036169463,480.0,1.7361342161893845,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2143-LJULT,0.029147038,126.25,3.6798135773278773,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3200-MNQTF,0.011337599,354.5,4.019178769551218,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6164-HXUGH,0.3873216,476.40000000000003,184.52000613212587,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5630-IXDXV,0.84834576,2552.3999999999996,2165.3177089691158,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
0320-DWVTU,0.3893904,1890.5,736.1425682008266,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
9135-MGVPY,0.047279947,254.10000000000002,12.013834407180548,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1212-GLHMD,0.8289915,2065.2,1712.0331894636154,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
7878-JGDKK,0.8253702,1069.1999999999998,882.4858098506926,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
1088-AUUZZ,0.14230753,1213.6,172.70442425012587,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
6614-YWYSC,0.004357644,275.0,1.1983520700596273,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9588-OZDMQ,0.45546615,1080.0,491.9034433364868,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6476-EPYZR,0.3051943,492.0,150.15558993816376,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1174-FGIFN,0.12541285,2170.8,272.2462181925774,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
6620-HVDUJ,0.25149143,1450.8000000000002,364.86376290321357,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
1032-MAELW,0.15062086,313.8,47.26482675969601,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7641-TQFHN,0.15245286,2413.2,367.8992328286171,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
1552-TKMXS,0.13899532,488.40000000000003,67.8853140950203,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8622-ZLFKO,0.7629369,2178.0,1661.6765466928482,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
6188-UXBBR,0.043887094,486.0,21.3291275203228,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2333-KWEWW,0.018376023,481.20000000000005,8.842542064189912,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
